title,rank,date,artist,url,region,streams
Don't Start Now,12,2020-03-01,Dua Lipa,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,United States,875508.0
Stupid Love,13,2020-03-01,Lady Gaga,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb,United States,847696.0
La Santa,14,2020-03-01,"Bad Bunny, Daddy Yankee",https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK,United States,835835.0
That Way,15,2020-03-01,Lil Uzi Vert,https://open.spotify.com/track/5raTDhlbxFDnpn89bxArdH,United States,830869.0
Heatin Up (feat. Gunna),16,2020-03-01,Lil Baby,https://open.spotify.com/track/7KSSdFCBHCfq4KPzz78ghk,United States,815357.0
Falling,17,2020-03-01,Trevor Daniel,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,United States,806236.0
Circles,18,2020-03-01,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,United States,805827.0
Vete,19,2020-03-01,Bad Bunny,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,United States,802552.0
WHATS POPPIN,20,2020-03-01,Jack Harlow,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg,United States,778760.0
Dance Monkey,21,2020-03-01,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,United States,733812.0
Pero Ya No,22,2020-03-01,Bad Bunny,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy,United States,726408.0
Woah,23,2020-03-01,Lil Baby,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob,United States,715798.0
After Hours,24,2020-03-01,The Weeknd,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v,United States,702689.0
Godzilla (feat. Juice WRLD),25,2020-03-01,Eminem,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,United States,686750.0
Yo Perreo Sola,26,2020-03-01,Bad Bunny,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,United States,674005.0
Ballin' (with Roddy Ricch),27,2020-03-01,Mustard,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,United States,657982.0
Adore You,28,2020-03-01,Harry Styles,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,United States,652714.0
Sunday Best,29,2020-03-01,Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,United States,646025.0
Safaera,30,2020-03-01,"Bad Bunny, Jowell & Randy, Ñengo Flow",https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,United States,635716.0
Bichiyal,31,2020-03-01,"Bad Bunny, Yaviah",https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX,United States,633398.0
everything i wanted,32,2020-03-01,Billie Eilish,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,United States,621228.0
BOP,33,2020-03-01,DaBaby,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,United States,619704.0
Soliá,34,2020-03-01,Bad Bunny,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw,United States,615903.0
Suicidal,35,2020-03-01,YNW Melly,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,United States,612140.0
Live Off My Closet (feat. Future),36,2020-03-01,Lil Baby,https://open.spotify.com/track/6AyWdCtEn1DdxjnxPeojR2,United States,608031.0
Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),37,2020-03-01,"Polo G, Stunna 4 Vegas",https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI,United States,588771.0
Sum 2 Prove,38,2020-03-01,Lil Baby,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S,United States,573318.0
Commercial (feat. Lil Uzi Vert),39,2020-03-01,Lil Baby,https://open.spotify.com/track/3tDqEKKUs6gf8zMvSuLyLA,United States,563971.0
Bandit (with YoungBoy Never Broke Again),40,2020-03-01,Juice WRLD,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,United States,556069.0
La Zona,41,2020-03-01,Bad Bunny,https://open.spotify.com/track/5kqNIqFjijuzvVLhuY9B8j,United States,552618.0
Que Malo,42,2020-03-01,"Bad Bunny, Ñengo Flow",https://open.spotify.com/track/53v2u51nq3CxiKUNphRzP1,United States,544949.0
You should be sad,43,2020-03-01,Halsey,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,United States,544684.0
No Time To Die,44,2020-03-01,Billie Eilish,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR,United States,542840.0
Sunflower - Spider-Man: Into the Spider-Verse,45,2020-03-01,"Post Malone, Swae Lee",https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,United States,541827.0
Está Cabrón Ser Yo,46,2020-03-01,"Bad Bunny, Anuel AA",https://open.spotify.com/track/4saHEjXw7O1NXJOzBkUKKG,United States,534681.0
25/8,47,2020-03-01,Bad Bunny,https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb,United States,532417.0
TOES (feat. Lil Baby & Moneybagg Yo),48,2020-03-01,DaBaby,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,United States,529587.0
Moral of the Story,49,2020-03-01,Ashe,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj,United States,522163.0
death bed (coffee for your head),50,2020-03-01,"Powfu, beabadoobee",https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,United States,517652.0
Blinding Lights,1,2020-04-01,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,United States,1482297.0
The Box,2,2020-04-01,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,1481060.0
Blueberry Faygo,3,2020-04-01,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,United States,1356161.0
Don't Start Now,4,2020-04-01,Dua Lipa,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,United States,1013775.0
Turks (feat. Travis Scott),5,2020-04-01,"NAV, Gunna",https://open.spotify.com/track/0lSZh5W0wDeurkGzLYY6hf,United States,958440.0
Say So,6,2020-04-01,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,United States,903512.0
WHATS POPPIN,7,2020-04-01,Jack Harlow,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,United States,895011.0
Roses - Imanbek Remix,8,2020-04-01,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,United States,880320.0
Savage,9,2020-04-01,Megan Thee Stallion,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,United States,831293.0
Intentions (feat. Quavo),10,2020-04-01,Justin Bieber,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,United States,814817.0
death bed (coffee for your head),11,2020-04-01,"Powfu, beabadoobee",https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,United States,768602.0
In Your Eyes,12,2020-04-01,The Weeknd,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,United States,736315.0
High Fashion (feat. Mustard),13,2020-04-01,Roddy Ricch,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,United States,715613.0
Circles,14,2020-04-01,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,United States,715241.0
Sunday Best,15,2020-04-01,Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,United States,707955.0
ROXANNE,16,2020-04-01,Arizona Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,United States,705926.0
Falling,17,2020-04-01,Trevor Daniel,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,United States,699400.0
Life Is Good (feat. Drake),18,2020-04-01,Future,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,United States,691477.0
Walk Em Down (feat. Roddy Ricch),19,2020-04-01,"Roddy Ricch, NLE Choppa",https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,United States,660940.0
Break My Heart,20,2020-04-01,Dua Lipa,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,United States,647343.0
Supalonely,21,2020-04-01,"BENEE, Gus Dapperton",https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,United States,644553.0
Adore You,22,2020-04-01,Harry Styles,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,United States,641773.0
After Hours,23,2020-04-01,The Weeknd,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag,United States,628165.0
P2,24,2020-04-01,Lil Uzi Vert,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5,United States,617050.0
Myron,25,2020-04-01,Lil Uzi Vert,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,United States,604652.0
Dance Monkey,26,2020-04-01,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,United States,602134.0
Godzilla (feat. Juice WRLD),27,2020-04-01,Eminem,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,United States,582632.0
Suicidal (Remix) [feat. Juice WRLD],28,2020-04-01,YNW Melly,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,United States,570776.0
That Way - Bonus Track,29,2020-04-01,Lil Uzi Vert,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC,United States,569799.0
BELIEVE IT,30,2020-04-01,"PARTYNEXTDOOR, Rihanna",https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD,United States,561608.0
Heartless,31,2020-04-01,The Weeknd,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8,United States,541771.0
Ballin' (with Roddy Ricch),32,2020-04-01,Mustard,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,United States,514670.0
Someone You Loved,33,2020-04-01,Lewis Capaldi,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,United States,494751.0
Sunflower - Spider-Man: Into the Spider-Verse,34,2020-04-01,"Post Malone, Swae Lee",https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,United States,490287.0
hot girl bummer,35,2020-04-01,blackbear,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,United States,488878.0
Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),36,2020-04-01,"Polo G, Stunna 4 Vegas",https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI,United States,483226.0
BOP,37,2020-04-01,DaBaby,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,United States,479018.0
Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),38,2020-04-01,Lil Yachty,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn,United States,471484.0
everything i wanted,39,2020-04-01,Billie Eilish,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,United States,467440.0
Bandit (with YoungBoy Never Broke Again),40,2020-04-01,Juice WRLD,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,United States,457441.0
Physical,41,2020-04-01,Dua Lipa,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,United States,453226.0
FIND MY WAY,42,2020-04-01,DaBaby,https://open.spotify.com/track/1lGHa2pwYzxQHFBUynhLtO,United States,446709.0
Save Your Tears,43,2020-04-01,The Weeknd,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,United States,443086.0
Lucid Dreams,44,2020-04-01,Juice WRLD,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,United States,441679.0
PTSD,45,2020-04-01,"G Herbo, Juice WRLD, Lil Uzi Vert, Chance the Rapper",https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5,United States,432472.0
Lo Mein,46,2020-04-01,Lil Uzi Vert,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3,United States,431294.0
CITY OF ANGELS,47,2020-04-01,24kGoldn,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,United States,424888.0
Boss Bitch,48,2020-04-01,Doja Cat,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,United States,419298.0
Safaera,49,2020-04-01,"Bad Bunny, Jowell & Randy, Ñengo Flow",https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,United States,415719.0
Suicidal,50,2020-04-01,YNW Melly,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,United States,410939.0
Pain 1993 (with Playboi Carti),1,2020-05-01,Drake,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo,United States,2981299.0
Toosie Slide,2,2020-05-01,Drake,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,United States,2375313.0
THE SCOTTS,3,2020-05-01,"THE SCOTTS, Travis Scott, Kid Cudi",https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,United States,2135023.0
Chicago Freestyle (feat. Giveon),4,2020-05-01,Drake,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,United States,1961616.0
D4L,5,2020-05-01,"Future, Drake, Young Thug",https://open.spotify.com/track/5fHrHoJKfCgBd35zwIBmUK,United States,1792991.0
Deep Pockets,6,2020-05-01,Drake,https://open.spotify.com/track/3IvMYBE7A3c7to1aEcfFJk,United States,1772865.0
Savage Remix (feat. Beyoncé),7,2020-05-01,"Beyoncé, Megan Thee Stallion",https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,United States,1735138.0
Not You Too (feat. Chris Brown),8,2020-05-01,Drake,https://open.spotify.com/track/3Q4gttWQ6hxqWOa3tHoTNi,United States,1660356.0
